brand,text,created_at,label,cleaned_text
samsung,Awesome. Great phone I love it,2019/6/8,positive,awesome great phone love
samsung,Awesome phone. This was a new phone and we have had no issues,2019/6/1,positive,awesome phone new phone issues
samsung,Not like new at all!!!. The screen was completely scratched all over I've never seen so many scratches The touch screen works most of the time but cuts out.,2019/6/4,negative,like new screen completely scratched ive never seen many scratches touch screen works time cuts
samsung,The phone failed me wasn't waterproof. Was not waterproof,2019/2/9,negative,phone failed wasnt waterproof waterproof
samsung,Very good. Great phone and as described!,2019/9/13,positive,good great phone described
samsung,"Acceptable. Sometimes some work well , sometimes...",2019/5/28,negative,acceptable sometimes work well sometimes
samsung,"Works ok. Phone is ok, but the WiFi on it works very poorly. It kicks my son of at least once every 30 minutes",2018/11/27,neutral,works ok phone ok wifi works poorly kicks son least every minutes
samsung,"I love this phone. I love this phone. Plan on getting my mom one just like it! No need to spend $1,000.00 on a phone.",2018/8/25,positive,love phone love phone plan getting mom one like need spend phone
samsung,Great product. Great product,2019/11/18,positive,great product great product
samsung,Works great. Super satisfied. Phone was in almost brand new shape! Works great. Super satisfied!,2014/11/14,positive,works great super satisfied phone almost brand new shape works great super satisfied
samsung,"Not as advertised. Advertised as fully unlocked. It wasn't. Advertised as having a SIM card, it did not",2019/4/23,negative,advertised advertised fully unlocked wasnt advertised sim card
samsung,don't have spanish language. did not have spanish language,2017/6/22,negative,dont spanish language spanish language
samsung,Bad Unit. This unit failed to work.,2016/5/27,negative,bad unit unit failed work
samsung,"Una buena CÃ¡mara. Muy grande, un poco incÃ³modo manejarlo.",2019/11/22,positive,una buena camara muy grande un poco incamodo manejarlo
samsung,Ok. Ok,2019/11/21,neutral,ok ok
samsung,... had my s7 edge for a few months now love it. its fast and reliable. i have had my s7 edge for a few months now love it. its fast and reliable.,2018/5/13,positive,edge months love fast reliable edge months love fast reliable
samsung,"I am in love!. Perfect from day 1. Picture clarity is gorgeous, battery life is great.",2019/8/19,positive,love perfect day picture clarity gorgeous battery life great
samsung,Get the charging case for this phone. Other then the battery life is short I love my phone. My son got me a battery case which helps the life of the battery.,2018/8/28,positive,get charging case phone battery life short love phone son got battery case helps life battery
samsung,"Besttttt. There's no dislike, the hope punch is barely noticeable... The feel of it is awesome... Get a case lol one that compliments the design.",2019/4/7,positive,besttttt theres dislike hope punch barely noticeable feel awesome get case lol one compliments design
samsung,Satisfied with phone. Great product,2018/11/17,positive,satisfied phone great product
samsung,good job. packaging and produst as exspected. nice job and thank you,2015/9/4,positive,good job packaging produst exspected nice job thank
samsung,Buen celular. Hermoso,2019/9/12,positive,buen celular hermoso
samsung,"Samsung never let me down. The best cellphone I'v ever had, slick and fast",2019/10/10,positive,samsung never let best cellphone iv ever slick fast
samsung,Nice upgrade. Nice upgrade from my s5,2019/10/23,positive,nice upgrade nice upgrade
samsung,Great phone. Good phone. My son and I both have this phone and love it. It's only $100 @ walmart now.,2018/3/20,positive,great phone good phone son phone love walmart
samsung,Not as Description Claimed. Not as description claims. Not Verizon Compatible.,2019/10/23,negative,description claimed description claims verizon compatible
samsung,"Buen telÃ©fono. El telÃ©fono funciona perfectamente, lo uso en PerÃº sin ningÃºn problema, la cÃ¡mara es buena, la pantalla es grande, me falta indagar un poco mÃ¡s sus funcionalidades, pero definitivamente vale la pena!",2019/9/3,positive,buen telacfono el telacfono funciona perfectamente lo uso en perao sin ningaon problema la camara es buena la pantalla es grande falta indagar un poco mas sus funcionalidades pero definitivamente vale la pena
samsung,Beware!!!!. Phone was fine but charging unit started on fire once plugged I plugged it in. Not cool!!,2017/3/25,negative,beware phone fine charging unit started fire plugged plugged cool
samsung,perfect. fast,2018/7/4,positive,perfect fast
samsung,limited service providers. cant use the phone with any service provider,2019/8/18,negative,limited service providers cant use phone service provider
samsung,"perfect with no flaws what so ever. The phone came exactly as described, perfect with no flaws what so ever. It worked perfectly and I have no complaints with the phone.",2016/8/28,positive,perfect flaws ever phone came exactly described perfect flaws ever worked perfectly complaints phone
samsung,Mic Issues. Was great until suddenly people couldn't hear me in calls anymore. I can only use this phone on speaker or Bluetooth because I can hear them but they can't hear me.,2019/3/24,neutral,mic issues great suddenly people couldnt hear calls anymore use phone speaker bluetooth hear cant hear
samsung,"Great bargain!. Love this phone, it was unlocked and easy to setup with my carrier",2019/11/26,positive,great bargain love phone unlocked easy setup carrier
samsung,i cannot charge it easily.. the phone has a short in the charger port. i cannot charge it easily.,2017/2/19,negative,cannot charge easily phone short charger port cannot charge easily
samsung,what provider does it work for.. Does it work with metro-pcs,2015/2/10,positive,provider work work metropcs
samsung,Perfect. Good,2018/11/6,positive,perfect good
samsung,"No scratch. Phone clean, easily activated.",2018/8/29,positive,scratch phone clean easily activated
samsung,It's worth the try!!!. I'm in love!!,2019/9/25,positive,worth try im love
samsung,The camara is amazing. I love my phone is great,2019/7/13,positive,camara amazing love phone great
samsung,"Great so far.. I have had it 3 months & is working great, no complaints at all.",2019/2/12,positive,great far months working great complaints
samsung,Cellphone happiness!. Very satisfied. Minor scratches on front but they obviously don't detract from it's efficiency. Vert good choice.,2014/9/7,positive,cellphone happiness satisfied minor scratches front obviously dont detract efficiency vert good choice
samsung,"Overall good phone. Be prepared for scratches on case, screen and minor damage. On mine the active button was broken. I have loved it overall. AT&T switched it over no issues. Worked great.",2016/8/19,positive,overall good phone prepared scratches case screen minor damage mine active button broken loved overall att switched issues worked great
samsung,Works great. I am so happy I was able to find a replacement tmobile Samsung phone. And it was marked down,2019/3/21,positive,works great happy able find replacement tmobile samsung phone marked
samsung,. ,2019/11/25,positive,
samsung,Its perfect. Its perfect,2019/6/19,positive,perfect perfect
samsung,"Size is good. I was worried it would be too big. After a few months, I like the phone.",2019/1/11,positive,size good worried would big months like phone
samsung,No problems. Works good,2019/2/1,positive,problems works good
samsung,Doesn't work anymore. Phone is practically useless after 4 months. A recent update has made it so it will not connect to the network.,2018/11/6,negative,doesnt work anymore phone practically useless months recent update made connect network
